id,type,title,description,interpretation,link,status,published_at,created_at,updated_at,display_date,centres,classes,children,medias,tags
288827,album,十二月日记（30/12/2024_03/01/2025),十二月第五周的照片来咯！快和爸爸妈妈一起来看看吧！,,,published,2025-01-03 06:22:05,2025-01-03 06:20:48,2025-01-03 06:22:04,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1397, ""label"": ""2025 PG Campbell""}]",NULL,[],[]
288828,post,Welcome Nursery 2 Eric Carle!,"Dear Nursery 2 Families,

I'm Ms Aisha (English teacher) and I will be working with Ms Iqah (English Teacher) and Dan Dan Laoshi (Chinese Teacher) in scaffolding your children's learning in the Nursery 2 class in 2025.

It is our pleasure to be working with you as partners in your child's education as their teachers. We are excited to guide your child's learning journey through discovery and fun. 

If you have any concerns or questions, please feel free to approach us via:
nooraisha.m@littleskoolhouse.com (Ms Aisha)
farhah.k@littleskoolhouse.com (Ms Iqah)
dan.tian@littleskoolhouse.com (Dan Dan Laoshi)

or you may call us at 6566 5110 :)

Vision: We nurture and support each child to fulfil his or her potential
Mission: Bright future for every child and their family
Values: We Are People First. We believe Bright Future is possible by being optimistic, encouraging and positive. We embrace Dynamism to stay relevant and ahead.",,,published,2025-01-03 06:33:11,2025-01-03 06:33:10,2025-01-03 06:33:11,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1298, ""label"": ""2025 N2 Eric Carle""}]",NULL,[],[]
288836,post,Welcome to N1 Giles Andreae!,"
Dear N1 Giles Andreae Families, 

We are Ms Zaleena (English teacher), Ms Ashlinge (English teacher) and Li Laoshi (Chinese Teacher). As a team, we will strive to work alongside all of you in scaffolding your children's learning in N1 Giles Andreae in 2025. It is our pleasure to be working with you as partners in your child's education as their teachers. We are excited to guide your child's learning journey through discovery and fun. If you have any concerns or questions, please feel free to approach us via zaleena.a@littleskoolhouse.com, juan.li@littleskoolhouse.com, or ashlinge-na@littleskoolhouse.com or you may call us at 6566 5110. 

Vision: We nurture and support each child to fulfil his or her potential Mission: Bright future for every child and their family Values: We Are People First. We believe Bright Future is possible by being optimistic, encouraging and positive. We embrace Dynamism to stay relevant and ahead.",,,published,2025-01-05 10:00:04,2025-01-03 07:04:18,2025-01-05 10:00:25,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
288837,album, December Week 5 Weekly Highlight: Crawl like Caterpillar!,"Objectives: Foster perceptual gross and fine motor development

A tunnel was set up for the children to explore crawling in and out using their limbs. For the enclosed tunnel, some children were observing outside the tunnel. After a while, they explored the open tunnel and were able to crawl through the tunnel using their hands and legs.
Subsequently, as one of our friend was placing the balls in the tunnel, it encourages other friends to crawl in! It was so fun going in and out of the two tunnels with our friends. At the same time, it helps us to practise our coordination of our limbs! ",,,published,2025-01-03 09:04:23,2025-01-03 07:04:21,2025-01-03 09:04:22,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1395, ""label"": ""2025 PG Kale""}]",NULL,[],[]
288839,post,Welcome to 2025 Nursery 1 Marcus Pfister!! 🥰🎉,"Dear N1 Marcus Pfister Families, 

We are Ms Andrea (English Teacher) and Ren Laoshi (Chinese Teacher). Together, we are committed to working alongside you to scaffold your children's learning and development in N1 Marcus Pfister throughout 2025. 🥰

It is truly a pleasure to be your partners in supporting your child's educational journey. We look forward to guiding their learning through discovery and fun, nurturing their curiosity and growth.

Should you have any concerns or questions, please do not hesitate to reach out to us via email at andrea.tan@littleskoolhouse.com or yingying.ren@littleskoolhouse.com. Alternatively, you may contact us by phone at 6566 5110.

Our Vision: To nurture and support each child in fulfilling their potential.
Our Mission: To create a bright future for every child and their family.

Our Values:
We Are People First. We believe a bright future is built on optimism, encouragement, and positivity.

We Embrace Dynamism. Staying relevant and forward-thinking is key to progress.

We look forward to an exciting and meaningful year ahead with you and your children! 🥰

Warm regards,
Ms Andrea & Ren Laoshi",,,published,2025-01-03 07:10:52,2025-01-03 07:10:52,2025-01-03 07:10:52,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1297, ""label"": ""2025 N1 Marcus Pfister""}]",NULL,[],[]
288841,album,Maia and Wei En's Birthday Celebration,"Happy 5th Birthday, Maia and Wei En!

We had a wonderful time celebrating Maia and Wei En’s special day last week! 🎉🎂 Our friends were excited to mark this milestone with fun, laughter, and delicious, colorful cakes. Thank you, mummy and daddy, for making the celebration extra sweet. Here's to more joyful moments together as we grow and learn!",,,published,2025-01-03 07:17:50,2025-01-03 07:16:49,2025-01-03 07:17:50,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1433, ""label"": ""2025 K2 Robinson""}]",NULL,[],[]
288842,post,Counting ducks ,"“Educarer lifted the ducks one by one, counting 1 to 3, while I did my best to grab them.”",,,published,2025-01-03 07:46:28,2025-01-03 07:46:24,2025-01-03 07:46:27,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288843,post,Pick my own clothes,"“By selecting the clothes I want to wear, taking out my towel, and zipping up my shower bag independently.”",,,published,2025-01-03 07:47:49,2025-01-03 07:47:45,2025-01-03 07:47:49,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288846,album,December Week 5 Photo Album,"30 Dec - 3 Jan

Enjoy the photos! (:",,,published,2025-01-03 09:07:47,2025-01-03 08:27:45,2025-01-03 09:07:47,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1395, ""label"": ""2025 PG Kale""}]",NULL,[],[]
288848,post,Welcome Note,"Dear Parents,

Hi! I'm Ms Wei Ling, and I’ll be working closely with Cheng Lao Shi to guide your child’s learning in the Kindergarten 1 class. We are excited to nurture the children, partner with you, and grow alongside them as they learn!

If you have any concerns or enquiries, please feel free to reach out to us through the parent interaction feature in the school app or via email:

Ms Wei Ling: weiling.loo@littleskoolhouse.com
Cheng laoshi: guangyao.c@littleskoolhouse.com

Alternatively, you may call us at 6566 5110. Thank you!

Vision: We nurture and support each child to fulfil his or her potential
Mission: Bright future for every child and their family
Values: We are People First. We believe Bright Future is possible by being optimistic, encouraging and positive. We embrace Dynamism to stay relevant and ahead.",,,published,2025-01-06 00:33:50,2025-01-03 08:37:18,2025-01-06 14:56:30,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
288855,album,"Music and Movement: Head, Shoulders, Knees & Toes","The children were introduced to the nursery rhymes, 'Head, Shoulders, knees and toes'. They observed the teachers and followed the actions by pointing to their head, shoulders, knees, toes and clapping to the rhythm! ",,,draft,2025-01-03 09:28:38,2025-01-03 09:28:34,2025-01-03 09:28:38,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1295, ""label"": ""2025 PG Rod Campbell""}]",NULL,[],[]
288858,album,《我们一起来种植苋菜》,老师邀请小朋友们一起来种植，一起动手种植红红的苋菜。在种植的过程中认识种子、泥土、水等；在动手和观察的过程中，了解植物的特点，培养幼儿的观察能力和好奇心。,,,draft,2025-01-03 09:52:20,2025-01-03 09:52:15,2025-01-03 09:53:41,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1295, ""label"": ""2025 PG Rod Campbell""}]",NULL,[],[]
288869,album,我们的游乐场时光,2025年新年快乐，欢迎我们的两位新朋友加入我们，我们一起在游乐场开心的开车、滑滑梯啦。,,,published,2025-01-03 11:15:56,2025-01-03 11:15:47,2025-01-03 11:15:56,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1283, ""label"": ""2025 Playgroup Emma Dodd""}]",NULL,[],[]
288878,post,Eating Childcare Lunch and Hi-tea!,"Yum yum! Porridge no more!☺️ yay!
Look! I enjoyed eating varieties of food- tastier and  chunkier! I joined my older friends eating childcare food and hi-tea. Yummy yummy",,,published,2025-01-03 12:36:56,2025-01-03 12:36:49,2025-01-03 12:36:55,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288879,post,Stacking Wood chips,"I explored manipulating the log and the wood chips.  While exploring the natural materials, educarer asked me to stack them up while showing me the process. I imitated her. I took the wood chips and stack them one by one on top the log.☺️yay! I did it!",,,published,2025-01-03 12:41:21,2025-01-03 12:41:17,2025-01-03 12:41:21,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288880,post,一楼户外探索（观察蚂蚱）,幼儿们总是非常兴奋的探索户外的每一个角落，在户外活动中，幼儿们发现了趴在栏杆上的一只大蚂蚱，幼儿们看见了蚂蚱大大的眼睛，触角，翅膀。当蚂蚱爬行时幼儿也跟随着模仿昆虫的动作，可爱极了，随后蚂蚱飞到了草丛中，幼儿们兴奋的去追逐蚂蚱的行踪，开心极了。,,,draft,2025-01-03 12:47:04,2025-01-03 12:47:01,2025-01-03 12:47:04,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1298, ""label"": ""2025 N2 Eric Carle""}]",NULL,[],[]
288881,post,Making Marks!,Yay! I enjoyed making marks on the paper with my friends. I explored scribbling on the mahjong paper using crayons.,,,published,2025-01-03 12:50:05,2025-01-03 12:50:01,2025-01-03 12:50:04,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288882,post,Stacking Wood Chips,"I explored manipulating the log and the wood chips. Grasping and feeling their textures. While exploring the natural materials, educarer asked me to stack them up while showing me the process. I imitated her. I took the wood chips and stack them one by one on top the log.☺️yay! I did it!",,,published,2025-01-03 12:53:18,2025-01-03 12:53:12,2025-01-03 12:53:17,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288883,album,十二月第五周精彩活动,快和爸爸妈妈一起来看看我们的照片吧！,,,published,2025-01-03 12:57:40,2025-01-03 12:57:32,2025-01-03 12:57:39,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1395, ""label"": ""2025 PG Kale""}]",NULL,[],[]
288884,post,Mark Making,"We had fun making marks on the mahjong paper using crayons. We explored scribbling, leaving some colourful marks/shapes and lines on the paper.",,,published,2025-01-03 13:00:27,2025-01-03 13:00:15,2025-01-03 13:00:26,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288885,album,十二月日记（30/12/2024-03/01/2025）,快和爸爸妈妈一起来看看我们的照片吧！,,,published,2025-01-03 13:02:48,2025-01-03 13:02:33,2025-01-03 13:02:48,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1395, ""label"": ""2025 PG Kale""}]",NULL,[],[]
288886,post,Put the Ring On!,"Look! With good hand-eye coordination and control, I was able to put the colourful rings on the Reindeer’s antlers without any assistance from my educarer. Yay!",,,published,2025-01-03 13:05:48,2025-01-03 13:05:42,2025-01-03 13:05:47,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288887,post,"""Chalk Exploration""","We explored mark-making with chalks on black paper and when we smudged them with our hands, the chalk faded away.
",,,published,2025-01-03 13:08:55,2025-01-03 13:08:52,2025-01-03 13:08:55,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288889,post,"""Tunnel Play""","We explored the tunnel by crawling through with our friends and some of us tried to stand in the tunnel! We had so much fun chasing one another and played peek-a-boo! 😁

",,,published,2025-01-03 13:11:38,2025-01-03 13:11:32,2025-01-03 13:11:38,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
288890,album,Journal Friday ,"On Journal Friday, the children were asked to share how did they spent their New Year with their family. After discussion, they drew and wrote their ideas on the paper provided and practised copywriting their verbatim with facilitation. ",,,published,2025-01-03 13:24:39,2025-01-03 13:16:18,2025-01-03 13:24:38,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1287, ""label"": ""2025 K1 Jo Empson""}]",NULL,[],[]
288892,post,Mark Making🖍️🖍️🖍️🖍️,"Using crayons and drawing block, I explored making marks. I held the crayon with my palmar/radial grasp and scribbled it on the paper leaving some marks behind. ",,,published,2025-01-03 13:16:47,2025-01-03 13:16:40,2025-01-03 13:16:47,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
